Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Online," Amarillo Rahab Hospital",ARHDT047,Desktop,ARH\mbrown,Microsoft Windows 11 Pro 10.0.26100,9VGQDZ3,ARHDT047,2025-03-27T00:06:11Z,"20:88:10:E4:79:A4, D4:E9:8A:66:5F:F3, D4:E9:8A:66:5F:F7",13th Gen Intel(R) Core(TM) i5-13500T
Offline," Amarillo Rahab Hospital",ARHDT048,Desktop,ARH\kgarcia,Microsoft Windows 11 Pro 10.0.26100,FMD7704,ARHDT048,2025-03-26T23:39:03Z,"20:88:10:E2:4F:60, A0:02:A5:84:BF:98, A0:02:A5:84:BF:9C",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT050,Desktop,ARH\tdye,Microsoft Windows 11 Pro 10.0.26100,8DST704,ARHDT050,2025-03-27T00:06:11Z,"20:88:10:E6:AD:15, D4:E9:8A:F1:A1:F3, D4:E9:8A:F1:A1:F7",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT052,Desktop,ARH\ssmith,Microsoft Windows 11 Pro 10.0.26100,9YL7704,ARHDT052,2025-03-27T00:06:11Z,"20:88:10:E2:35:01, A0:02:A5:5C:97:9D, A0:02:A5:5C:97:A1",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT053,Desktop,ARH\lorthengren,Microsoft Windows 11 Pro 10.0.26100,JMD7704,ARHDT053,2025-03-27T00:06:11Z,"20:88:10:E2:4F:99, A0:02:A5:5D:16:E6, A0:02:A5:5D:16:EA, A2:02:A5:5D:16:E6",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT054,Desktop,ARH\kmanes,Microsoft Windows 11 Pro 10.0.26100,1D8X704,ARHDT054,2025-03-27T00:06:11Z,"20:88:10:E7:07:B8, D4:E9:8A:F3:D7:D4, D4:E9:8A:F3:D7:D8",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT055,Desktop,ARH\kjohnson,Microsoft Windows 11 Pro 10.0.22631,F629H04,ARHDT055,2025-03-27T00:06:11Z,"20:88:10:E8:56:E5, F0:20:FF:08:A0:20, F0:20:FF:08:A0:24",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT056,Desktop,ARH\MBIRTCIEL,Microsoft Windows 11 Pro 10.0.26100,29JBH04,ARHDT056,2025-03-27T00:06:11Z,"20:88:10:E8:59:1B, F0:20:FF:60:5C:02, F0:20:FF:60:5C:06",13th Gen Intel(R) Core(TM) i5-13500T
Offline," Amarillo Rahab Hospital",ARHDT058,Desktop,ARH\cnewton,Microsoft Windows 11 Pro 10.0.26100,2Z90804,ARHDT058,2025-03-26T17:12:02Z,"20:88:10:E6:53:25, D4:E9:8A:F2:4A:27, D4:E9:8A:F2:4A:2B",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT059,Desktop,ARH\djohnson,Microsoft Windows 11 Pro 10.0.26100,FLD7704,ARHDT059,2025-03-27T00:06:11Z,"20:88:10:E2:4E:E2, A0:02:A5:84:BE:D0, A0:02:A5:84:BE:D4",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT060,Desktop,ARH\mgriego,Microsoft Windows 11 Pro 10.0.26100,CVGQDZ3,ARHDT060,2025-03-27T00:06:11Z,"20:88:10:E4:7A:FA, D4:E9:8A:69:3B:EC, D4:E9:8A:69:3B:F0",13th Gen Intel(R) Core(TM) i5-13500T
Offline," Amarillo Rahab Hospital",ARHDT061,Desktop,ARH\marysalazar,Microsoft Windows 11 Pro 10.0.26100,D6PT704,ARHDT061,2025-03-26T23:01:10Z,"20:88:10:E7:16:27, D4:E9:8A:F0:AC:08, D4:E9:8A:F0:AC:0C",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT062,Desktop,ARH\Dhayes,Microsoft Windows 11 Pro 10.0.26100,D629H04,ARHDT062,2025-03-27T00:06:11Z,"20:88:10:E8:57:51, F0:20:FF:0A:9D:58, F0:20:FF:0A:9D:5C",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT063,Desktop,ARH\rgamez,Microsoft Windows 11 Pro 10.0.26100,8QV0704,ARHDT063,2025-03-27T00:06:11Z,"D4:E9:8A:F4:58:BC, 20:88:10:E3:E2:4F, D4:E9:8A:F4:58:C0, D6:E9:8A:F4:58:BC",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT064,Desktop,ARH\jlyon,Microsoft Windows 11 Pro 10.0.26100,G857704,ARHDT064,2025-03-27T00:06:11Z,"A0:02:A5:84:1C:8C, 20:88:10:E2:4D:C9, A0:02:A5:84:1C:90",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT065,Desktop,ARH\sshelton,Microsoft Windows 11 Pro 10.0.26100,3HD7704,ARHDT065,2025-03-27T00:06:11Z,"20:88:10:E2:54:F5, A0:02:A5:84:BF:7A, A0:02:A5:84:BF:7E, A2:02:A5:84:BF:7A",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT066,Desktop,ARH\egasparovich,Microsoft Windows 11 Pro 10.0.26100,BFST704,ARHDT066,2025-03-27T00:06:11Z,"20:88:10:E7:0F:56, D4:E9:8A:F0:34:35, D4:E9:8A:F0:34:39, D6:E9:8A:F0:34:35",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT067,Desktop,ARH\djohnson,Microsoft Windows 11 Pro 10.0.26100,88ST704,ARHDT067,2025-03-27T00:06:11Z,"20:88:10:E6:AE:9E, D4:E9:8A:F4:6B:1D, D4:E9:8A:F4:6B:21",13th Gen Intel(R) Core(TM) i5-13500T
