Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Offline,CVSH,CVSHDT980,Desktop,CVSH\id13086,Microsoft Windows 11 Pro 10.0.22621,7FL8ZG2,CVSHDT980,2025-03-26T23:44:02Z,"48:4D:7E:E7:54:6C, F4:8C:50:1B:EA:27, F4:8C:50:1B:EA:2B",Intel(R) Core(TM) i5-6500T CPU @ 2.50GHz
Online,CVSH,CVSHDT983,Desktop,CVSH\JW12645,Microsoft Windows 11 Pro 10.0.22621,MJ0781UV,CVSHDT983,2025-03-26T23:49:08Z,"94:C6:91:7A:45:BF, 28:16:AD:08:F3:A4, 48:4D:7E:EF:92:03, 28:16:AD:08:F3:A8, 94:C6:91:7A:45:BF","Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz, Intel(R) Core(TM) i5-6500T CPU @ 2.50GHz"
Online,CVSH,CVSHDT992,Desktop,CVSH\Ms13906,Microsoft Windows 11 Pro 10.0.22621,70KJH02,CVSHDT992,2025-03-26T23:49:08Z,F8:B1:56:D1:C3:B8,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz
Online,CVSH,CVSHDT999,Desktop,CVSH\hr12918,Microsoft Windows 11 Pro 10.0.26100,MEDNBG24-07687,CVSHDT999,2025-03-26T23:49:08Z,"6C:2F:80:48:FB:0C, 00:0D:05:0A:48:38, 00:0D:05:0A:48:39",11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz
Offline,CVSH,CVSHDTAD018,Desktop,CVSH\jf30381,Microsoft Windows 10 Pro 10.0.19045,3QZHRW1,CVSHDTAD018,2025-03-26T22:14:58Z,A4:1F:72:54:BD:2D,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDTDT004,Desktop,CVSH\im96092,Microsoft Windows 10 Pro 10.0.19045,MXL4460VVD,CVSHDTDT004,2025-03-26T23:49:08Z,64:51:06:33:51:13,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz
Online,CVSH,CVSHDTEH012,Desktop,CVSH\amanda.chapman,Microsoft Windows 10 Pro 10.0.19045,3R2JRW1,CVSHDTEH012,2025-03-26T23:49:08Z,A4:1F:72:54:BF:17,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDTNS3-052,Desktop,CVSH\dr13713,Microsoft Windows 10 Pro 10.0.19045,3R6GRW1,CVSHDTNS3-052,2025-03-26T23:49:08Z,A4:1F:72:54:BA:DB,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDTPH006,Desktop,CVSH\hk12152,Microsoft Windows 10 Pro 10.0.19045,2UA43604YX,CVSHDTPH006,2025-03-26T23:49:08Z,40:A8:F0:5E:32:44,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz
Online,CVSH,CVSHDTPH007,Desktop,CVSH\bv13122,Microsoft Windows 10 Pro 10.0.19045,MXL4360ZYF,CVSHDTPH007,2025-03-26T23:49:08Z,40:A8:F0:65:B2:C0,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz
Online,CVSH,CVSHDTPH008,Desktop,CVSH\TT13492,Microsoft Windows 10 Pro 10.0.19045,MXL4391L50,CVSHDTPH008,2025-03-26T23:49:08Z,40:A8:F0:65:E1:97,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz
Offline,CVSH,CVSHLT056,Laptop,CVSHLT056\Shawn_Hanshew,Microsoft Windows 11 Pro 10.0.22621,5CG5301968,CVSHLT056,2025-03-12T17:15:33Z,"AC:FD:CE:A0:60:72, 58:20:B1:78:63:62",Intel(R) Core(TM) i5-4300M CPU @ 2.60GHz
Offline,CVSH,CVSHLT1014,Laptop,CVSH\ad13453,Microsoft Windows 11 Pro 10.0.26100,2Y1TCW3,CVSHLT1014,2025-03-18T19:11:01Z,"E8:65:38:81:E6:4D, E8:65:38:81:E6:4E",12th Gen Intel(R) Core(TM) i5-1235U
Offline,CVSH,CVSHLT223,Laptop,CVSH\jc13563,Microsoft Windows 11 Pro 10.0.22000,CNU250BGBN,CVSHLT223,2025-03-26T18:50:53Z,"24:77:03:D4:3D:68, 40:2C:F4:F3:C4:C6, 38:EA:A7:89:29:5B",Intel(R) Core(TM) i5-2540M CPU @ 2.60GHz
Offline,CVSH,CVSHLT268,Laptop,CVSH\ac13960,Microsoft Windows 11 Pro 10.0.22000,CNU2250XM0,CVSHLT268,2025-03-24T00:29:53Z,"24:77:03:82:2C:20, A0:B3:CC:1F:CC:0E",Intel(R) Core(TM) i5-2520M CPU @ 2.50GHz
